origem;destino;veiculo;custo;fluxo;caminho
1;15;6;2.1585666666666667;377.5;{(1, 2): 0.7104999999999999, (2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 14): 0.5278, (10, 15): 0.5413333333333334}
1;16;6;3.9043666666666663;453.0;{(1, 2): 0.7104999999999999, (2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (13, 16): 2.7066666666666666}
1;17;6;2.564566666666667;453.0;{(1, 2): 0.7104999999999999, (2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (13, 16): 2.7066666666666666, (14, 16): 1.7593333333333334, (14, 17): 0.5075000000000001}
2;0;6;inf;inf;{}
2;1;6;inf;inf;{}
2;2;6;0;0;{}
2;3;6;0.06766666666666668;75.5;{(2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668}
2;4;6;0.9473333333333334;151.0;{(2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667}
2;5;6;0.7443333333333333;151.0;{(2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666}
2;6;6;2.1145833333333335;302.0;{(2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 10): 0.16240000000000002, (8, 6): 0.55825}
2;7;6;1.0691333333333333;226.5;{(2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999}
2;8;6;1.5563333333333333;226.5;{(2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165}
2;9;6;0.8119999999999999;75.5;{(2, 9): 0.8119999999999999}
2;10;6;0.9067333333333333;226.5;{(2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 10): 0.16240000000000002}
2;11;6;2.368333333333333;226.5;{(2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624}
2;12;6;0.9473333333333332;151.0;{(2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333}
2;13;6;1.67475;302.0;{(2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666}
2;14;6;1.4345333333333334;302.0;{(2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 14): 0.5278}
2;15;6;1.4480666666666666;302.0;{(2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 14): 0.5278, (10, 15): 0.5413333333333334}
2;16;6;3.1938666666666666;377.5;{(2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (13, 16): 2.7066666666666666}
2;17;6;1.8540666666666668;377.5;{(2, 9): 0.8119999999999999, (2, 3): 0.06766666666666668, (3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (13, 16): 2.7066666666666666, (14, 16): 1.7593333333333334, (14, 17): 0.5075000000000001}
3;0;6;inf;inf;{}
3;1;6;inf;inf;{}
3;2;6;inf;inf;{}
3;3;6;0;0;{}
3;4;6;0.8796666666666667;75.5;{(3, 4): 0.8796666666666667}
3;5;6;0.6766666666666666;75.5;{(3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666}
3;6;6;2.0469166666666667;226.5;{(3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825}
3;7;6;1.0014666666666667;151.0;{(3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999}
3;8;6;1.4886666666666666;151.0;{(3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165}
3;9;6;1.015;151.0;{(3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 9): 0.3383333333333333}
3;10;6;0.8390666666666666;151.0;{(3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002}
3;11;6;2.449533333333333;302.0;{(3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624}
3;12;6;1.0285333333333333;226.5;{(3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333}
3;13;6;1.6070833333333332;226.5;{(3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666}
3;14;6;1.3668666666666667;226.5;{(3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 12): 0.18946666666666664, (10, 14): 0.5278}
3;15;6;1.3804;226.5;{(3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334}
3;16;6;3.1262;302.0;{(3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (13, 16): 2.7066666666666666}
3;17;6;1.7864;302.0;{(3, 4): 0.8796666666666667, (3, 5): 0.6766666666666666, (4, 7): 0.12179999999999999, (4, 8): 1.1165, (5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (13, 16): 2.7066666666666666, (14, 16): 1.7593333333333334, (14, 17): 0.5075000000000001}
4;0;6;inf;inf;{}
4;1;6;inf;inf;{}
4;2;6;inf;inf;{}
4;3;6;inf;inf;{}
4;4;6;0;0;{}
4;5;6;inf;inf;{}
4;6;6;1.67475;151.0;{(4, 7): 0.12179999999999999, (4, 8): 1.1165, (8, 6): 0.55825}
4;7;6;0.12179999999999999;75.5;{(4, 7): 0.12179999999999999}
4;8;6;1.1165;75.5;{(4, 7): 0.12179999999999999, (4, 8): 1.1165}
4;9;6;inf;inf;{}
4;10;6;0.24359999999999998;151.0;{(4, 7): 0.12179999999999999, (4, 8): 1.1165, (8, 6): 0.55825, (6, 10): 0.1421}
4;11;6;1.8540666666666663;302.0;{(4, 7): 0.12179999999999999, (4, 8): 1.1165, (8, 6): 0.55825, (6, 10): 0.1421, (7, 10): 0.12179999999999999, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998}
4;12;6;0.4330666666666666;226.5;{(4, 7): 0.12179999999999999, (4, 8): 1.1165, (8, 6): 0.55825, (6, 10): 0.1421, (7, 10): 0.12179999999999999, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664}
4;13;6;1.2349166666666667;151.0;{(4, 7): 0.12179999999999999, (4, 8): 1.1165, (8, 6): 0.55825, (6, 10): 0.1421, (7, 10): 0.12179999999999999, (8, 13): 0.11841666666666666}
4;14;6;0.7714000000000001;226.5;{(4, 7): 0.12179999999999999, (4, 8): 1.1165, (8, 6): 0.55825, (6, 10): 0.1421, (7, 10): 0.12179999999999999, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278}
4;15;6;0.7849333333333335;226.5;{(4, 7): 0.12179999999999999, (4, 8): 1.1165, (8, 6): 0.55825, (6, 10): 0.1421, (7, 10): 0.12179999999999999, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334}
4;16;6;2.5307333333333335;302.0;{(4, 7): 0.12179999999999999, (4, 8): 1.1165, (8, 6): 0.55825, (6, 10): 0.1421, (7, 10): 0.12179999999999999, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (13, 16): 2.7066666666666666}
4;17;6;1.1909333333333336;302.0;{(4, 7): 0.12179999999999999, (4, 8): 1.1165, (8, 6): 0.55825, (6, 10): 0.1421, (7, 10): 0.12179999999999999, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (13, 16): 2.7066666666666666, (14, 16): 1.7593333333333334, (14, 17): 0.5075000000000001}
5;0;6;inf;inf;{}
5;1;6;inf;inf;{}
5;2;6;inf;inf;{}
5;3;6;inf;inf;{}
5;4;6;inf;inf;{}
5;5;6;0;0;{}
5;6;6;1.37025;151.0;{(5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825}
5;7;6;inf;inf;{}
5;8;6;0.812;75.5;{(5, 8): 0.812}
5;9;6;0.3383333333333333;75.5;{(5, 8): 0.812, (5, 9): 0.3383333333333333}
5;10;6;0.16240000000000002;75.5;{(5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002}
5;11;6;1.7728666666666664;226.5;{(5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624}
5;12;6;0.35186666666666666;151.0;{(5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333}
5;13;6;0.9304166666666667;151.0;{(5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666}
5;14;6;0.6902;151.0;{(5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 12): 0.18946666666666664, (10, 14): 0.5278}
5;15;6;0.7037333333333334;151.0;{(5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334}
5;16;6;2.4495333333333336;226.5;{(5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (13, 16): 2.7066666666666666}
5;17;6;1.1097333333333335;226.5;{(5, 8): 0.812, (5, 9): 0.3383333333333333, (5, 10): 0.16240000000000002, (8, 6): 0.55825, (8, 13): 0.11841666666666666, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (13, 16): 2.7066666666666666, (14, 16): 1.7593333333333334, (14, 17): 0.5075000000000001}
6;0;6;inf;inf;{}
6;1;6;inf;inf;{}
6;2;6;inf;inf;{}
6;3;6;inf;inf;{}
6;4;6;inf;inf;{}
6;5;6;inf;inf;{}
6;6;6;0;0;{}
6;7;6;inf;inf;{}
6;8;6;inf;inf;{}
6;9;6;inf;inf;{}
6;10;6;0.1421;75.5;{(6, 10): 0.1421}
6;11;6;1.7525666666666666;226.5;{(6, 10): 0.1421, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998}
6;12;6;0.3315666666666667;151.0;{(6, 10): 0.1421, (10, 12): 0.18946666666666664}
6;13;6;inf;inf;{}
6;14;6;0.6699;151.0;{(6, 10): 0.1421, (10, 12): 0.18946666666666664, (10, 14): 0.5278}
6;15;6;0.6834333333333334;151.0;{(6, 10): 0.1421, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334}
6;16;6;2.4292333333333334;226.5;{(6, 10): 0.1421, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (14, 16): 1.7593333333333334}
6;17;6;1.0894333333333335;226.5;{(6, 10): 0.1421, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (14, 16): 1.7593333333333334, (14, 17): 0.5075000000000001}
7;0;6;inf;inf;{}
7;1;6;inf;inf;{}
7;2;6;inf;inf;{}
7;3;6;inf;inf;{}
7;4;6;inf;inf;{}
7;5;6;inf;inf;{}
7;6;6;1.97925;151.0;{(7, 8): 1.4209999999999998, (7, 10): 0.12179999999999999, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (13, 16): 2.7066666666666666, (14, 16): 1.7593333333333334, (14, 17): 0.5075000000000001, (15, 17): 0.406, (8, 6): 0.55825}
7;7;6;0;0;{}
7;8;6;1.4209999999999998;75.5;{(7, 8): 1.4209999999999998}
7;9;6;inf;inf;{}
7;10;6;0.12179999999999999;75.5;{(7, 8): 1.4209999999999998, (7, 10): 0.12179999999999999}
7;11;6;1.7322666666666664;226.5;{(7, 8): 1.4209999999999998, (7, 10): 0.12179999999999999, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998}
7;12;6;0.31126666666666664;151.0;{(7, 8): 1.4209999999999998, (7, 10): 0.12179999999999999, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664}
7;13;6;1.5394166666666664;151.0;{(7, 8): 1.4209999999999998, (7, 10): 0.12179999999999999, (8, 13): 0.11841666666666666}
7;14;6;0.6496000000000001;151.0;{(7, 8): 1.4209999999999998, (7, 10): 0.12179999999999999, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278}
7;15;6;0.6631333333333335;151.0;{(7, 8): 1.4209999999999998, (7, 10): 0.12179999999999999, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334}
7;16;6;2.4089333333333336;226.5;{(7, 8): 1.4209999999999998, (7, 10): 0.12179999999999999, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (13, 16): 2.7066666666666666}
7;17;6;1.0691333333333335;226.5;{(7, 8): 1.4209999999999998, (7, 10): 0.12179999999999999, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (13, 16): 2.7066666666666666, (14, 16): 1.7593333333333334, (14, 17): 0.5075000000000001}
8;0;6;inf;inf;{}
8;1;6;inf;inf;{}
8;2;6;inf;inf;{}
8;3;6;inf;inf;{}
8;4;6;inf;inf;{}
8;5;6;inf;inf;{}
8;6;6;0.55825;75.5;{(8, 6): 0.55825}
8;7;6;inf;inf;{}
8;8;6;0;0;{}
8;9;6;inf;inf;{}
8;10;6;0.70035;151.0;{(8, 6): 0.55825, (6, 10): 0.1421}
8;11;6;2.3108166666666667;302.0;{(8, 6): 0.55825, (6, 10): 0.1421, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998}
8;12;6;0.8898166666666667;226.5;{(8, 6): 0.55825, (6, 10): 0.1421, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664}
8;13;6;0.11841666666666666;75.5;{(8, 6): 0.55825, (6, 10): 0.1421, (8, 13): 0.11841666666666666}
8;14;6;0.6056166666666666;151.0;{(8, 6): 0.55825, (6, 10): 0.1421, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278}
8;15;6;1.2416833333333335;226.5;{(8, 6): 0.55825, (6, 10): 0.1421, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334}
8;16;6;2.36495;226.5;{(8, 6): 0.55825, (6, 10): 0.1421, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (13, 14): 0.48719999999999997, (13, 16): 2.7066666666666666}
8;17;6;1.1131166666666665;226.5;{(8, 6): 0.55825, (6, 10): 0.1421, (8, 13): 0.11841666666666666, (10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (13, 14): 0.48719999999999997, (13, 16): 2.7066666666666666, (14, 16): 1.7593333333333334, (14, 17): 0.5075000000000001}
9;0;6;inf;inf;{}
9;1;6;inf;inf;{}
9;2;6;inf;inf;{}
9;3;6;inf;inf;{}
9;4;6;inf;inf;{}
9;5;6;inf;inf;{}
9;6;6;inf;inf;{}
9;7;6;inf;inf;{}
9;8;6;inf;inf;{}
9;9;6;0;0;{}
9;10;6;0.2639;75.5;{(9, 10): 0.2639}
9;11;6;1.5563333333333331;151.0;{(9, 10): 0.2639, (9, 11): 1.624}
9;12;6;0.13533333333333333;75.5;{(9, 10): 0.2639, (9, 11): 1.624, (9, 12): 0.13533333333333333}
9;13;6;inf;inf;{}
9;14;6;0.7917000000000001;151.0;{(9, 10): 0.2639, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 14): 0.5278}
9;15;6;0.8052333333333335;151.0;{(9, 10): 0.2639, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 14): 0.5278, (10, 15): 0.5413333333333334}
9;16;6;2.5510333333333337;226.5;{(9, 10): 0.2639, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (14, 16): 1.7593333333333334}
9;17;6;1.2112333333333334;226.5;{(9, 10): 0.2639, (9, 11): 1.624, (9, 12): 0.13533333333333333, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (14, 16): 1.7593333333333334, (14, 17): 0.5075000000000001}
10;0;6;inf;inf;{}
10;1;6;inf;inf;{}
10;2;6;inf;inf;{}
10;3;6;inf;inf;{}
10;4;6;inf;inf;{}
10;5;6;inf;inf;{}
10;6;6;inf;inf;{}
10;7;6;inf;inf;{}
10;8;6;inf;inf;{}
10;9;6;inf;inf;{}
10;10;6;0;0;{}
10;11;6;1.6104666666666665;151.0;{(10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998}
10;12;6;0.18946666666666664;75.5;{(10, 12): 0.18946666666666664}
10;13;6;inf;inf;{}
10;14;6;0.5278;75.5;{(10, 12): 0.18946666666666664, (10, 14): 0.5278}
10;15;6;0.5413333333333334;75.5;{(10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334}
10;16;6;2.2871333333333332;151.0;{(10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (14, 16): 1.7593333333333334}
10;17;6;0.9473333333333335;151.0;{(10, 12): 0.18946666666666664, (10, 14): 0.5278, (10, 15): 0.5413333333333334, (12, 11): 1.4209999999999998, (14, 16): 1.7593333333333334, (14, 17): 0.5075000000000001}
11;0;6;inf;inf;{}
11;1;6;inf;inf;{}
11;2;6;inf;inf;{}
11;3;6;inf;inf;{}
11;4;6;inf;inf;{}
11;5;6;inf;inf;{}
11;6;6;inf;inf;{}
11;7;6;inf;inf;{}
11;8;6;inf;inf;{}
11;9;6;inf;inf;{}
11;10;6;inf;inf;{}
11;11;6;0;0;{}
11;12;6;inf;inf;{}
11;13;6;inf;inf;{}
11;14;6;inf;inf;{}
11;15;6;inf;inf;{}
11;16;6;inf;inf;{}
11;17;6;inf;inf;{}
12;0;6;inf;inf;{}
12;1;6;inf;inf;{}
12;2;6;inf;inf;{}
12;3;6;inf;inf;{}
12;4;6;inf;inf;{}
12;5;6;inf;inf;{}
12;6;6;inf;inf;{}
12;7;6;inf;inf;{}
12;8;6;inf;inf;{}
12;9;6;inf;inf;{}
12;10;6;inf;inf;{}
12;11;6;1.4209999999999998;75.5;{(12, 11): 1.4209999999999998}
12;12;6;0;0;{}
12;13;6;inf;inf;{}
12;14;6;inf;inf;{}
12;15;6;inf;inf;{}
12;16;6;inf;inf;{}
12;17;6;inf;inf;{}
13;0;6;inf;inf;{}
13;1;6;inf;inf;{}
13;2;6;inf;inf;{}
13;3;6;inf;inf;{}
13;4;6;inf;inf;{}
13;5;6;inf;inf;{}
13;6;6;inf;inf;{}
13;7;6;inf;inf;{}
13;8;6;inf;inf;{}
13;9;6;inf;inf;{}
13;10;6;inf;inf;{}
13;11;6;inf;inf;{}
13;12;6;inf;inf;{}
13;13;6;0;0;{}
13;14;6;0.48719999999999997;75.5;{(13, 14): 0.48719999999999997}
13;15;6;inf;inf;{}
13;16;6;2.2465333333333333;151.0;{(13, 14): 0.48719999999999997, (13, 16): 2.7066666666666666}
13;17;6;0.9947;151.0;{(13, 14): 0.48719999999999997, (13, 16): 2.7066666666666666, (14, 16): 1.7593333333333334, (14, 17): 0.5075000000000001}
14;0;6;inf;inf;{}
14;1;6;inf;inf;{}
14;2;6;inf;inf;{}
14;3;6;inf;inf;{}
14;4;6;inf;inf;{}
14;5;6;inf;inf;{}
14;6;6;inf;inf;{}
14;7;6;inf;inf;{}
14;8;6;inf;inf;{}
14;9;6;inf;inf;{}
14;10;6;inf;inf;{}
14;11;6;inf;inf;{}
14;12;6;inf;inf;{}
14;13;6;inf;inf;{}
14;14;6;0;0;{}
14;15;6;inf;inf;{}
14;16;6;1.7593333333333334;75.5;{(14, 16): 1.7593333333333334}
14;17;6;0.5075000000000001;75.5;{(14, 16): 1.7593333333333334, (14, 17): 0.5075000000000001}
15;0;6;inf;inf;{}
15;1;6;inf;inf;{}
15;2;6;inf;inf;{}
15;3;6;inf;inf;{}
15;4;6;inf;inf;{}
15;5;6;inf;inf;{}
15;6;6;inf;inf;{}
15;7;6;inf;inf;{}
15;8;6;inf;inf;{}
15;9;6;inf;inf;{}
15;10;6;inf;inf;{}
15;11;6;2.436;75.5;{(15, 11): 2.436}
15;12;6;inf;inf;{}
15;13;6;inf;inf;{}
15;14;6;inf;inf;{}
15;15;6;0;0;{}
15;16;6;inf;inf;{}
15;17;6;0.406;75.5;{(15, 11): 2.436, (15, 17): 0.406}
16;0;6;inf;inf;{}
16;1;6;inf;inf;{}
16;2;6;inf;inf;{}
16;3;6;inf;inf;{}
16;4;6;inf;inf;{}
16;5;6;inf;inf;{}
16;6;6;inf;inf;{}
16;7;6;inf;inf;{}
16;8;6;inf;inf;{}
16;9;6;inf;inf;{}
16;10;6;inf;inf;{}
16;11;6;inf;inf;{}
